Product_Title,Price,Sale_Percentage,Category_id,name
"Be You Spa - 90 Phút Sạch Mụn, Trắng Mịn Da, Se Khít Lỗ Chân Lông ",79000,47,3121," Chăm sóc da mặt (211)
"
1 Trong Các DỊch Vụ Chăm Sóc Thanh Tẩy Body Tại Ấm Brows & Spa,79000,47,3121," Chăm sóc da mặt (211)
"
Voucher trị mụn ,99000,45,3121," Chăm sóc da mặt (211)
"
Voucher trị mụn,99000,45,3121," Chăm sóc da mặt (211)
"
Tắm Trắng Thanh Lọc Da ,180000,45,3121," Chăm sóc da mặt (211)
"
Voucher trị mụn ,99000,45,3121," Chăm sóc da mặt (211)
"
Voucher trị mụn,99000,45,3121," Chăm sóc da mặt (211)
"
Tắm Trắng Thanh Lọc Da ,180000,45,3121," Chăm sóc da mặt (211)
"
Trọn gói 10 lần triệt lông + làm trắng da,399000,43,3121," Chăm sóc da mặt (211)
"
Thon Gọn Vùng Bụng Công Nghệ Rf 90 Phút Tại Paradise Beauty & Spa,399000,43,3121," Chăm sóc da mặt (211)
"
Trọn gói 10 lần triệt lông + làm trắng da,399000,43,3121," Chăm sóc da mặt (211)
"
Thon Gọn Vùng Bụng Công Nghệ Rf 90 Phút Tại Paradise Beauty & Spa,399000,43,3121," Chăm sóc da mặt (211)
"
Uốn Mi Collagen,149000,40,3121," Chăm sóc da mặt (211)
"
"Phi kim, lăn kim với tế bào gốc PRP trị sẹo rỗ",3000000,40,3121," Chăm sóc da mặt (211)
"
Giảm Béo Tạm Biệt Bụng Mỡ Trả Lại Vòng Eo Thon 60 Phút Tại Paradise Beauty & Spa,300000,40,3121," Chăm sóc da mặt (211)
"
GIẢM MỠ NỌNG CẰM ULTHERAPY V-FACE,600000,40,3121," Chăm sóc da mặt (211)
"
Voucher trắng sáng căng bóng da tại QUỲNH CHI SPA,600000,40,3121," Chăm sóc da mặt (211)
"
Combo tắm trắng thảo dược thanh lọc da tại Dory Beauty Spa,169000,40,3121," Chăm sóc da mặt (211)
"
Tắm Ủ Dưỡng Bằng Cà Phê Tại Paradise Beauty & Spa,149000,40,3121," Chăm sóc da mặt (211)
"
"Combo phun noãn thực vật giúp làn da đều màu, se khít lỗ chân lông tại Dory Beauty Spa",240000,40,3121," Chăm sóc da mặt (211)
"
DETOX DA - CHĂM SÓC DA MỤN VỚI 8N1 TẠI L’AQUA BEAUTY,299000,40,3121," Chăm sóc da mặt (211)
"
Liệu Trình Căng Bóng Sáng Da Tại Thẩm Mỹ Viện Phương,900000,40,3121," Chăm sóc da mặt (211)
"
Uốn Mi Collagen,149000,40,3121," Chăm sóc da mặt (211)
"
"Phi kim, lăn kim với tế bào gốc PRP trị sẹo rỗ",3000000,40,3121," Chăm sóc da mặt (211)
"
Giảm Béo Tạm Biệt Bụng Mỡ Trả Lại Vòng Eo Thon 60 Phút Tại Paradise Beauty & Spa,300000,40,3121," Chăm sóc da mặt (211)
"
GIẢM MỠ NỌNG CẰM ULTHERAPY V-FACE,600000,40,3121," Chăm sóc da mặt (211)
"
Voucher trắng sáng căng bóng da tại QUỲNH CHI SPA,600000,40,3121," Chăm sóc da mặt (211)
"
Combo tắm trắng thảo dược thanh lọc da tại Dory Beauty Spa,169000,40,3121," Chăm sóc da mặt (211)
"
Tắm Ủ Dưỡng Bằng Cà Phê Tại Paradise Beauty & Spa,149000,40,3121," Chăm sóc da mặt (211)
"
"Combo phun noãn thực vật giúp làn da đều màu, se khít lỗ chân lông tại Dory Beauty Spa",240000,40,3121," Chăm sóc da mặt (211)
"
DETOX DA - CHĂM SÓC DA MỤN VỚI 8N1 TẠI L’AQUA BEAUTY,299000,40,3121," Chăm sóc da mặt (211)
"
Liệu Trình Căng Bóng Sáng Da Tại Thẩm Mỹ Viện Phương,900000,40,3121," Chăm sóc da mặt (211)
"
"Mỹ Chi Spa - Trọn Gói 13 Lần Tan Mỡ, Giảm Béo Siêu Tốc - Hiệu Quả Ngay Lần Đầu Tiên",490000,39,3121," Chăm sóc da mặt (211)
"
Liệu Trình Trị Mụn Bằng Ánh Sáng Sinh Học Tại Thẩm Mỹ Viện Phương,399000,39,3121," Chăm sóc da mặt (211)
"
"Mỹ Chi Spa - Trọn Gói 13 Lần Tan Mỡ, Giảm Béo Siêu Tốc - Hiệu Quả Ngay Lần Đầu Tiên",490000,39,3121," Chăm sóc da mặt (211)
"
Liệu Trình Trị Mụn Bằng Ánh Sáng Sinh Học Tại Thẩm Mỹ Viện Phương,399000,39,3121," Chăm sóc da mặt (211)
"
Nàng Sen Spa - Voucher Chăm Sóc Da Mặt Chuyên Sâu- Căng Da Liệu Pháp Mặt Nạ Nâng Cơ - Miễn Tip,499000,38,3121," Chăm sóc da mặt (211)
"
Nàng Sen Spa - Voucher Chăm Sóc Da Mặt Chuyên Sâu- Căng Da Liệu Pháp Mặt Nạ Nâng Cơ - Miễn Tip,499000,38,3121," Chăm sóc da mặt (211)
"
Combo cấy tảo xoắn Nhật Bản tái tạo da tại Dory Beauty Spa ,139000,37,3121," Chăm sóc da mặt (211)
"
Combo cấy tảo xoắn Nhật Bản tái tạo da tại Dory Beauty Spa ,139000,37,3121," Chăm sóc da mặt (211)
"
Combo lấy nhân mụn phương pháp độc quyền không đau tại Dory Beauty Spa,109000,36,3121," Chăm sóc da mặt (211)
"
Combo lấy nhân mụn phương pháp độc quyền không đau tại Dory Beauty Spa,109000,36,3121," Chăm sóc da mặt (211)
"
Điều trị mụn nặng - Hết mụn 100%,399000,34,3121," Chăm sóc da mặt (211)
"
Liệu Trình Xông Hơi + Ngâm Chân Đặc Biệt Tại Paradise Beauty & Spa,99000,34,3121," Chăm sóc da mặt (211)
"
Paradise Beauty & Spa - Xông Hơi + Ngâm Chân Thảo Dược Dành Cho Nam,99000,34,3121," Chăm sóc da mặt (211)
"
Liệu Trình Phun Oxy Jet Cho Da Sáng Mịn Tại Win Beauty Spa,199000,34,3121," Chăm sóc da mặt (211)
"
Điều trị mụn nặng - Hết mụn 100%,399000,34,3121," Chăm sóc da mặt (211)
"
Liệu Trình Xông Hơi + Ngâm Chân Đặc Biệt Tại Paradise Beauty & Spa,99000,34,3121," Chăm sóc da mặt (211)
"
Paradise Beauty & Spa - Xông Hơi + Ngâm Chân Thảo Dược Dành Cho Nam,99000,34,3121," Chăm sóc da mặt (211)
"
Liệu Trình Phun Oxy Jet Cho Da Sáng Mịn Tại Win Beauty Spa,199000,34,3121," Chăm sóc da mặt (211)
"
"Điều Trị Da Hư Tổn, Sạch Mụn, Nám, Trắng Mịn Da Bằng PRP Plasma Tại Paradise Spa",999000,33,3121," Chăm sóc da mặt (211)
"
Điều Trị Sẹo Công Nghệ Thermage Matrix 4D,400000,33,3121," Chăm sóc da mặt (211)
"
"Liệu Trình 60 Phút Thải Độc Tố, Thải Chì Cho Da Tại Ven Ven Massage & Spa",199000,33,3121," Chăm sóc da mặt (211)
"
Moon Light Spa - Hồi Sinh Làn Da Hư Tổn Bằng DNA Cá Hồi ,499000,33,3121," Chăm sóc da mặt (211)
"
CĂNG DA TRẺ HÓA | KLAIN BEAUTY CENTER - BÁC SĨ KHẢI,20000000,33,3121," Chăm sóc da mặt (211)
"
"Điều Trị Da Hư Tổn, Sạch Mụn, Nám, Trắng Mịn Da Bằng PRP Plasma Tại Paradise Spa",999000,33,3121," Chăm sóc da mặt (211)
"
Điều Trị Sẹo Công Nghệ Thermage Matrix 4D,400000,33,3121," Chăm sóc da mặt (211)
"
"Liệu Trình 60 Phút Thải Độc Tố, Thải Chì Cho Da Tại Ven Ven Massage & Spa",199000,33,3121," Chăm sóc da mặt (211)
"
Moon Light Spa - Hồi Sinh Làn Da Hư Tổn Bằng DNA Cá Hồi ,499000,33,3121," Chăm sóc da mặt (211)
"
CĂNG DA TRẺ HÓA | KLAIN BEAUTY CENTER - BÁC SĨ KHẢI,20000000,33,3121," Chăm sóc da mặt (211)
"
Điều Trị Mụn Thịt,690000,31,3121," Chăm sóc da mặt (211)
"
Điều Trị Mụn Thịt,690000,31,3121," Chăm sóc da mặt (211)
"
Dịch Vụ Vi Kim Tảo Biển - Tặng Kèm Một Chai Tế Bào Gốc Trị Giá 800.000 Đồng,1190000,30,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Da Chuyên Sâu Tại Doctor Skin,420000,30,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Facial Chuyên Sâu Trả Lại Làn Da Tươi Tắn Tại Joliecao Academy Beauty Clinic & Spa,245000,30,3121," Chăm sóc da mặt (211)
"
Facial Cơ Bản Trả Lại Làn Da Tươi Tắn Tại Joliecao Academy Beauty Clinic & Spa,105000,30,3121," Chăm sóc da mặt (211)
"
Dịch Vụ Vi Kim Tảo Biển - Tặng Kèm Một Chai Tế Bào Gốc Trị Giá 800.000 Đồng,1190000,30,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Da Chuyên Sâu Tại Doctor Skin,420000,30,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Facial Chuyên Sâu Trả Lại Làn Da Tươi Tắn Tại Joliecao Academy Beauty Clinic & Spa,245000,30,3121," Chăm sóc da mặt (211)
"
Facial Cơ Bản Trả Lại Làn Da Tươi Tắn Tại Joliecao Academy Beauty Clinic & Spa,105000,30,3121," Chăm sóc da mặt (211)
"
[HN] - Peacock Beauty - Điều Trị Chăm Sóc Da Mụn Cơ Bản,249000,29,3121," Chăm sóc da mặt (211)
"
Moon Light Spa - Chăm Sóc Da Thư Giãn Vitamin C,250000,29,3121," Chăm sóc da mặt (211)
"
[HN] - Peacock Beauty - Điều Trị Chăm Sóc Da Mụn Cơ Bản,249000,29,3121," Chăm sóc da mặt (211)
"
Moon Light Spa - Chăm Sóc Da Thư Giãn Vitamin C,250000,29,3121," Chăm sóc da mặt (211)
"
Paradise Beauty & Spa - Xông Hơi + Ngâm Chân Thảo Dược Đặc Biệt Dành Cho Nam,149000,26,3121," Chăm sóc da mặt (211)
"
Paradise Beauty & Spa - Xông Hơi + Ngâm Chân Thảo Dược Đặc Biệt Dành Cho Nam,149000,26,3121," Chăm sóc da mặt (211)
"
Gói phi kim mụn_Q Beauty Spa,488000,25,3121," Chăm sóc da mặt (211)
"
[HN] - [E-voucher] - Peacock Beauty - Điều Trị Chăm Sóc Da Mụn Viêm Sưng Tấy,299000,25,3121," Chăm sóc da mặt (211)
"
Thon Gọn Toàn Thân Công Nghệ RF Tại Paradise Beauty & Spa,599000,25,3121," Chăm sóc da mặt (211)
"
Gói phi kim mụn_Q Beauty Spa,488000,25,3121," Chăm sóc da mặt (211)
"
[HN] - [E-voucher] - Peacock Beauty - Điều Trị Chăm Sóc Da Mụn Viêm Sưng Tấy,299000,25,3121," Chăm sóc da mặt (211)
"
Thon Gọn Toàn Thân Công Nghệ RF Tại Paradise Beauty & Spa,599000,25,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Bikini Tại Paradise Beauty & Spa,190000,24,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Bikini Tại Paradise Beauty & Spa,190000,24,3121," Chăm sóc da mặt (211)
"
Liệu trình tảo xoắn cho da Tại Vy's Beauty Spa,500000,23,3121," Chăm sóc da mặt (211)
"
Liệu Trình Baby Therapy - Hồi Sinh Làn Da Căng Bóng Mịn Màng Tại Beryl Spa & Wellness ,1390000,23,3121," Chăm sóc da mặt (211)
"
Liệu trình tảo xoắn cho da Tại Vy's Beauty Spa,500000,23,3121," Chăm sóc da mặt (211)
"
Liệu Trình Baby Therapy - Hồi Sinh Làn Da Căng Bóng Mịn Màng Tại Beryl Spa & Wellness ,1390000,23,3121," Chăm sóc da mặt (211)
"
Trọn gói 15 lần triệt lông vĩnh viễn công nghệ Diode Laser,390000,22,3121," Chăm sóc da mặt (211)
"
Trọn gói 15 lần triệt lông vĩnh viễn công nghệ Diode Laser,390000,22,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Tay Tại Paradise Beauty & Spa,95000,21,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Tay Tại Paradise Beauty & Spa,95000,21,3121," Chăm sóc da mặt (211)
"
Liệu Trình 80 Phút Hút Chì Thải Độc Tố (Miễn Tip) Tại Thị Spa,199000,20,3121," Chăm sóc da mặt (211)
"
Liệu Trình 80 Phút Chăm Sóc Da Bằng Vitamin C Kết Hợp Đắp Mặt Nạ Thảo Dược (Miễn Tip) Tại Thị Spa,200000,20,3121," Chăm sóc da mặt (211)
"
Phi kim trắng da với serum C,800000,20,3121," Chăm sóc da mặt (211)
"
"[HN] - E-voucher - Peacock Beauty- Chăm Sóc chống mệt mỏi vùng mắt do ngồi máy tính, thức đêm",199000,20,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Da Cao Cấp - Thổi Bay Mụn Tại Budd Spa & Retreat,398000,20,3121," Chăm sóc da mặt (211)
"
Tắm Ủ Dưỡng Các Loại Trái Cây Tại Paradise Beauty & Spa,200000,20,3121," Chăm sóc da mặt (211)
"
Liệu Trình 80 Phút Hút Chì Thải Độc Tố (Miễn Tip) Tại Thị Spa,199000,20,3121," Chăm sóc da mặt (211)
"
Liệu Trình 80 Phút Chăm Sóc Da Bằng Vitamin C Kết Hợp Đắp Mặt Nạ Thảo Dược (Miễn Tip) Tại Thị Spa,200000,20,3121," Chăm sóc da mặt (211)
"
Phi kim trắng da với serum C,800000,20,3121," Chăm sóc da mặt (211)
"
"[HN] - E-voucher - Peacock Beauty- Chăm Sóc chống mệt mỏi vùng mắt do ngồi máy tính, thức đêm",199000,20,3121," Chăm sóc da mặt (211)
"
Chăm Sóc Da Cao Cấp - Thổi Bay Mụn Tại Budd Spa & Retreat,398000,20,3121," Chăm sóc da mặt (211)
"
Tắm Ủ Dưỡng Các Loại Trái Cây Tại Paradise Beauty & Spa,200000,20,3121," Chăm sóc da mặt (211)
"
Liệu Trình Ngâm Chân Tại Paradise Beauty & Spa,49000,2,3121," Chăm sóc da mặt (211)
"
Liệu Trình Ngâm Chân Tại Paradise Beauty & Spa,49000,2,3121," Chăm sóc da mặt (211)
"
Liệu Trình Thanh Tẩy Gót Sen Đặc Biệt Tại Paradise Beauty & Spa,288000,18,3121," Chăm sóc da mặt (211)
"
Liệu Trình Thanh Tẩy Gót Sen Đặc Biệt Tại Paradise Beauty & Spa,288000,18,3121," Chăm sóc da mặt (211)
"
Thư Giãn Ủ Dưỡng Chất Giúp Da Trắng Mịn Tại Thẩm Mỹ Nắng Mai,150000,17,3121," Chăm sóc da mặt (211)
"
[HN] - Peacock Beauty - Chăm Sóc Da Chuyên Sâu Cấp Ẩm Đa Tầng,249000,17,3121," Chăm sóc da mặt (211)
"
Thư Giãn Ủ Dưỡng Chất Giúp Da Trắng Mịn Tại Thẩm Mỹ Nắng Mai,150000,17,3121," Chăm sóc da mặt (211)
"
[HN] - Peacock Beauty - Chăm Sóc Da Chuyên Sâu Cấp Ẩm Đa Tầng,249000,17,3121," Chăm sóc da mặt (211)
"
Tẩy tế bào chết Tại Madala Spa,159000,16,3121," Chăm sóc da mặt (211)
"
Tẩy tế bào chết Tại Madala Spa,159000,16,3121," Chăm sóc da mặt (211)
"
Chăm sóc da trắng sáng tại Vy' Beauty Spa,499000,15,3121," Chăm sóc da mặt (211)
"
Liệu Trinh Chăm Sóc Da Mặt Bằng Liệu Pháp Đắp Mặt Nạ Thuốc Bắc Hạ Thổ Lòng Đỏ Trứng Gà Tại Natural Quen,299000,15,3121," Chăm sóc da mặt (211)
"
Chăm sóc da trắng sáng tại Vy' Beauty Spa,499000,15,3121," Chăm sóc da mặt (211)
"
Liệu Trinh Chăm Sóc Da Mặt Bằng Liệu Pháp Đắp Mặt Nạ Thuốc Bắc Hạ Thổ Lòng Đỏ Trứng Gà Tại Natural Quen,299000,15,3121," Chăm sóc da mặt (211)
"
Liệu Trình Xoá Thâm Vùng Bikini Tại Paradise Beauty & Spa,499000,14,3121," Chăm sóc da mặt (211)
"
Dịch Vụ Chăm Sóc mặt Oxygen tại Home Spa Mai ,300000,14,3121," Chăm sóc da mặt (211)
"
Liệu Trình Xoá Thâm Vùng Bikini Tại Paradise Beauty & Spa,499000,14,3121," Chăm sóc da mặt (211)
"
Dịch Vụ Chăm Sóc mặt Oxygen tại Home Spa Mai ,300000,14,3121," Chăm sóc da mặt (211)
"
Điều Trị Quầng Thâm Vùng Mắt,199000,13,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Dưới Cánh Tay Tại Paradise Beauty & Spa,70000,13,3121," Chăm sóc da mặt (211)
"
Điều Trị Quầng Thâm Vùng Mắt,199000,13,3121," Chăm sóc da mặt (211)
"
Liệu Trình Wax Dưới Cánh Tay Tại Paradise Beauty & Spa,70000,13,3121," Chăm sóc da mặt (211)
"
Điều trị mụn nhẹ - SeoulSpa.Vn ,179000,11,3121," Chăm sóc da mặt (211)
"
Điều trị mụn nhẹ - SeoulSpa.Vn ,179000,11,3121," Chăm sóc da mặt (211)
"
Voucher Tắm Trắng Organic - An Toàn Cho Da - Peacockbeauty,449000,10,3121," Chăm sóc da mặt (211)
"
Voucher Tắm Trắng Organic - An Toàn Cho Da - Peacockbeauty,449000,10,3121," Chăm sóc da mặt (211)
"
Điều trị mụn chuyên sâu + Đắp mặt nạ trị mụn + Điện di ion lạnh ( 90 Phút) ,199000,1,3121," Chăm sóc da mặt (211)
"
Liệu Trình Đắp Mặt Nạ Bikini Tại Paradise Beauty & Spa,149000,1,3121," Chăm sóc da mặt (211)
"
Điều trị mụn chuyên sâu + Đắp mặt nạ trị mụn + Điện di ion lạnh ( 90 Phút) ,199000,1,3121," Chăm sóc da mặt (211)
"
Liệu Trình Đắp Mặt Nạ Bikini Tại Paradise Beauty & Spa,149000,1,3121," Chăm sóc da mặt (211)
"
